Country,Time,House Price Index,Income Index,Affordability Ratio
Denmark,2021-Q1,364.3850408217014,154.48092775554446,235.88
Denmark,2021-Q2,372.69949960495137,154.48092775554446,241.26
Denmark,2021-Q3,379.88148538319734,154.48092775554446,245.91
Denmark,2021-Q4,380.6373452725836,154.48092775554446,246.4
Denmark,2022-Q1,387.06347116144326,156.04038726074998,248.05
Denmark,2022-Q2,390.842770608375,156.04038726074998,250.48
Denmark,2022-Q3,380.7321569660258,156.04038726074998,244.0
Denmark,2022-Q4,371.78035291019233,156.04038726074998,238.26
Denmark,2023-Q1,359.847247827232,158.80863854626378,226.59
Denmark,2023-Q2,368.1643402686332,158.80863854626378,231.83
Denmark,2023-Q3,374.21121938372397,158.80863854626378,235.64
Denmark,2023-Q4,376.1021859362655,158.80863854626378,236.83
Denmark,2024-Q1,373.8346062681064,160.41759131649962,233.04
Estonia,2005-Q1,100.0,100.0,100.0
Estonia,2005-Q2,109.07583920431001,100.0,109.08
Estonia,2005-Q3,117.69236082331815,100.0,117.69
Estonia,2005-Q4,134.5973200718331,100.0,134.6
Estonia,2006-Q1,155.88824423262884,112.2472823151945,138.88
Estonia,2006-Q2,180.09566238430725,112.2472823151945,160.45
Estonia,2006-Q3,189.16114104158038,112.2472823151945,168.52
Estonia,2006-Q4,200.50594004696785,112.2472823151945,178.63
Estonia,2007-Q1,201.73193811299907,120.26323999444637,167.74
Estonia,2007-Q2,213.2839480591242,120.26323999444637,177.35
Estonia,2007-Q3,207.05035225859928,120.26323999444637,172.16
Estonia,2007-Q4,200.33326426301974,120.26323999444637,166.58
Estonia,2008-Q1,192.92547313164806,128.18427782654288,150.51
Estonia,2008-Q2,195.98183450752867,128.18427782654288,152.89
Estonia,2008-Q3,190.30770824699545,128.18427782654288,148.46
Estonia,2008-Q4,158.9791407652991,128.18427782654288,124.02
Estonia,2009-Q1,124.53032186766129,119.10191413097692,104.56
Estonia,2009-Q2,121.49295482801494,119.10191413097692,102.01
Estonia,2009-Q3,118.24665008979143,119.10191413097692,99.28
Estonia,2009-Q4,115.54254731316482,119.10191413097692,97.01
Estonia,2010-Q1,124.54240917253767,114.6638649734375,108.62
Estonia,2010-Q2,118.6662522447852,114.6638649734375,103.49
Estonia,2010-Q3,132.7410553943915,114.6638649734375,115.77
Estonia,2010-Q4,117.87712391214258,114.6638649734375,102.8
Estonia,2011-Q1,136.35861306810335,118.3705235352265,115.2
Estonia,2011-Q2,134.877054841829,118.3705235352265,113.94
Estonia,2011-Q3,127.56768890730766,118.3705235352265,107.77
Estonia,2011-Q4,136.07369802458905,118.3705235352265,114.96
Estonia,2012-Q1,140.95006216328224,118.2602676327939,119.19
Estonia,2012-Q2,138.81406271584476,118.2602676327939,117.38
Estonia,2012-Q3,145.01139660174059,118.2602676327939,122.62
Estonia,2012-Q4,147.53073628954277,118.2602676327939,124.75
Estonia,2013-Q1,140.64269926785468,124.82362838698695,112.67
Estonia,2013-Q2,147.72067965188563,124.82362838698695,118.34
Estonia,2013-Q3,154.81420085647193,124.82362838698695,124.03
Estonia,2013-Q4,154.71577565962153,124.82362838698695,123.95
Estonia,2014-Q1,159.65257632269652,127.94859570811967,124.78
Estonia,2014-Q2,166.74955104296174,127.94859570811967,130.33
Estonia,2014-Q3,166.9757563199337,127.94859570811967,130.5
Estonia,2014-Q4,169.92505870976655,127.94859570811967,132.81
Estonia,2015-Q1,176.958143389971,135.8719109430998,130.24
Estonia,2015-Q2,177.2983146843487,135.8719109430998,130.49
Estonia,2015-Q3,172.56009117281397,135.8719109430998,127.0
Estonia,2015-Q4,175.07079707141872,135.8719109430998,128.85
Estonia,2016-Q1,176.2104572454759,140.08870430264045,125.78
Estonia,2016-Q2,181.83968780218268,140.08870430264045,129.8
Estonia,2016-Q3,192.86158309158725,140.08870430264045,137.67
Estonia,2016-Q4,192.3953584749275,140.08870430264045,137.34
Estonia,2017-Q1,187.71584472993507,143.86605094613358,130.48
Estonia,2017-Q2,190.81882856748172,143.86605094613358,132.64
Estonia,2017-Q3,197.6101671501589,143.86605094613358,137.36
Estonia,2017-Q4,198.93977068655892,143.86605094613358,138.28
Estonia,2018-Q1,210.52631578947367,155.4118914283463,135.46
Estonia,2018-Q2,208.95496615554637,155.4118914283463,134.45
Estonia,2018-Q3,203.37753833402408,155.4118914283463,130.86
Estonia,2018-Q4,209.61631440806744,155.4118914283463,134.88
Estonia,2019-Q1,219.19464014366633,160.50998717079014,136.56
Estonia,2019-Q2,218.95289404613897,160.50998717079014,136.41
Estonia,2019-Q3,224.70299765160937,160.50998717079014,139.99
Estonia,2019-Q4,229.65879265091868,160.50998717079014,143.08
Estonia,2020-Q1,245.70037297969333,165.7974290416093,148.19
Estonia,2020-Q2,239.25956623843078,165.7974290416093,144.31
Estonia,2020-Q3,242.78215223097118,165.7974290416093,146.43
Estonia,2020-Q4,250.10360547036888,165.7974290416093,150.85
Estonia,2021-Q1,267.37118386517477,172.83473098100274,154.7
Estonia,2021-Q2,267.66473269788645,172.83473098100274,154.87
Estonia,2021-Q3,274.20914490951793,172.83473098100274,158.65
Estonia,2021-Q4,292.73725652714467,172.83473098100274,169.37
Estonia,2022-Q1,304.13385826771656,167.12333076857695,181.98
Estonia,2022-Q2,330.3011465672054,167.12333076857695,197.64
Estonia,2022-Q3,337.5621632822214,167.12333076857695,201.98
Estonia,2022-Q4,338.2891283326427,167.12333076857695,202.42
Estonia,2023-Q1,356.83450752866423,167.35959937335187,213.21
Estonia,2023-Q2,364.08689045448267,167.35959937335187,217.55
Estonia,2023-Q3,355.9711286089239,167.35959937335187,212.7
Estonia,2023-Q4,374.2574941290234,167.35959937335187,223.62
Estonia,2024-Q1,368.23110926923613,173.3922567571317,212.37
Finland,2005-Q1,100.0,100.0,100.0
Finland,2005-Q2,102.87965226840532,100.0,102.88
Finland,2005-Q3,104.5503939146971,100.0,104.55
Finland,2005-Q4,106.85954903558815,100.0,106.86
Finland,2006-Q1,108.12279271936973,102.03363170612252,105.97
Finland,2006-Q2,110.58136375984786,102.03363170612252,108.38
Finland,2006-Q3,111.35560988861721,102.03363170612252,109.14
Finland,2006-Q4,113.05351806574299,102.03363170612252,110.8
Finland,2007-Q1,115.56642216788914,105.31765524701775,109.73
Finland,2007-Q2,117.57674544960608,105.31765524701775,111.64
Finland,2007-Q3,117.92991035044824,105.31765524701775,111.98
Finland,2007-Q4,118.17440912795436,105.31765524701775,112.21
Finland,2008-Q1,119.3697364846509,107.71151289460634,110.82
Finland,2008-Q2,120.41564792176038,107.71151289460634,111.79
Finland,2008-Q3,118.88073892963867,107.71151289460634,110.37
Finland,2008-Q4,114.35751154577561,107.71151289460634,106.17
Finland,2009-Q1,117.04699809834284,108.62170668238656,107.76
Finland,2009-Q2,118.8943221950557,108.62170668238656,109.46
Finland,2009-Q3,120.68731323010049,108.62170668238656,111.11
Finland,2009-Q4,123.20021733224667,108.62170668238656,113.42
Finland,2010-Q1,125.98478674273295,111.8286444537245,112.66
Finland,2010-Q2,127.08503124151045,111.8286444537245,113.64
Finland,2010-Q3,128.52485737571314,111.8286444537245,114.93
Finland,2010-Q4,128.4976908448791,111.8286444537245,114.91
Finland,2011-Q1,130.18201575658787,112.90819380255404,115.3
Finland,2011-Q2,132.50475414289593,112.90819380255404,117.36
Finland,2011-Q3,132.1787557728878,112.90819380255404,117.07
Finland,2011-Q4,131.43167617495246,112.90819380255404,116.41
Finland,2012-Q1,133.64574843792448,112.7432245262663,118.54
Finland,2012-Q2,135.07199130671012,112.7432245262663,119.8
Finland,2012-Q3,134.96332518337408,112.7432245262663,119.71
Finland,2012-Q4,135.33007334963324,112.7432245262663,120.03
Finland,2013-Q1,136.18581907090464,112.3847648641513,121.18
Finland,2013-Q2,136.7563162184189,112.3847648641513,121.69
Finland,2013-Q3,136.56615050258083,112.3847648641513,121.52
Finland,2013-Q4,135.73757131214344,112.3847648641513,120.78
Finland,2014-Q1,135.9141537625645,112.05906499009576,121.29
Finland,2014-Q2,136.47106764466176,112.05906499009576,121.78
Finland,2014-Q3,135.87340396631348,112.05906499009576,121.25
Finland,2014-Q4,135.04482477587612,112.05906499009576,120.51
Finland,2015-Q1,135.42515620755228,113.83700927581954,118.96
Finland,2015-Q2,138.78565607171964,113.83700927581954,121.92
Finland,2015-Q3,137.29285520239065,113.83700927581954,120.6
Finland,2015-Q4,137.15702254822057,113.83700927581954,120.49
Finland,2016-Q1,138.9214887258897,115.64205291120322,120.13
Finland,2016-Q2,138.64982341754956,115.64205291120322,119.9
Finland,2016-Q3,143.40396631350177,115.64205291120322,124.01
Finland,2016-Q4,141.36647650095082,115.64205291120322,122.24
Finland,2017-Q1,143.43928280358597,116.80095891249263,122.81
Finland,2017-Q2,145.30426514534093,116.80095891249263,124.4
Finland,2017-Q3,147.613420266232,116.80095891249263,126.38
Finland,2017-Q4,144.52594403694647,116.80095891249263,123.74
Finland,2018-Q1,146.1559358869872,119.0463569576523,122.77
Finland,2018-Q2,147.10676446617765,119.0463569576523,123.57
Finland,2018-Q3,149.1442542787286,119.0463569576523,125.28
Finland,2018-Q4,147.4775876120619,119.0463569576523,123.88
Finland,2019-Q1,147.07008964955173,121.74189357582664,120.8
Finland,2019-Q2,149.28008693289868,121.74189357582664,122.62
Finland,2019-Q3,151.68704156479217,121.74189357582664,124.6
Finland,2019-Q4,153.3170334148329,121.74189357582664,125.94
Finland,2020-Q1,154.4036946481934,121.8855974277979,126.68
Finland,2020-Q2,154.94566693833195,121.8855974277979,127.12
Finland,2020-Q3,154.305895137191,121.8855974277979,126.6
Finland,2020-Q4,159.46753599565335,121.8855974277979,130.83
Finland,2021-Q1,161.91252377071447,123.85476588394096,130.73
Finland,2021-Q2,165.30834012496604,123.85476588394096,133.47
Finland,2021-Q3,164.62917685411574,123.85476588394096,132.92
Finland,2021-Q4,166.08122792719368,123.85476588394096,134.09
Finland,2022-Q1,171.92067372996468,121.50151118960602,141.5
Finland,2022-Q2,172.1923390383048,121.50151118960602,141.72
Finland,2022-Q3,179.66177669111653,121.50151118960602,147.87
Finland,2022-Q4,172.59983700081497,121.50151118960602,142.06
Finland,2023-Q1,168.25455039391468,124.31486200642526,135.35
Finland,2023-Q2,177.62428687856558,124.31486200642526,142.88
Finland,2023-Q3,168.66204835642486,124.31486200642526,135.67
Finland,2023-Q4,166.1233360499864,124.31486200642526,133.63
Finland,2024-Q1,175.85982070089648,126.64792222851445,138.86
France,1996-Q1,100.0,100.0,100.0
France,1996-Q2,97.14396735962697,100.0,97.14
France,1996-Q3,97.79159380869113,100.0,97.79
France,1996-Q4,98.70474710187165,100.0,98.7
France,1997-Q1,98.05712065280747,101.57258418667725,96.54
France,1997-Q2,98.00746929171254,101.57258418667725,96.49
France,1997-Q3,98.00746929171254,101.57258418667725,96.49
France,1997-Q4,97.1936187207219,101.57258418667725,95.69
France,1998-Q1,96.3279580338061,104.45484183688608,92.22
France,1998-Q2,97.84124516978606,104.45484183688608,93.67
France,1998-Q3,101.24560153703344,104.45484183688608,96.93
France,1998-Q4,100.64762644906418,104.45484183688608,96.36
France,1999-Q1,102.8085400341083,107.40323119633457,95.72
France,1999-Q2,103.88791744921531,107.40323119633457,96.73
France,1999-Q3,107.29011506163246,107.40323119633457,99.89
France,1999-Q4,106.48058200030223,107.40323119633457,99.14
France,2000-Q1,111.41981305183171,111.28543153710828,100.12
France,2000-Q2,113.57856788204563,111.28543153710828,102.06
France,2000-Q3,117.22038728061655,111.28543153710828,105.33
France,2000-Q4,115.33579431383978,111.28543153710828,103.64
France,2001-Q1,117.2786736610323,114.69562253550197,102.25
France,2001-Q2,119.65546272909786,114.69562253550197,104.32
France,2001-Q3,122.83314983917278,114.69562253550197,107.09
France,2001-Q4,123.11162921227037,114.69562253550197,107.34
France,2002-Q1,124.40688211039874,118.45001600911536,105.03
France,2002-Q2,127.61479178809662,118.45001600911536,107.74
France,2002-Q3,131.6840446430499,118.45001600911536,111.17
France,2002-Q4,131.0687995164389,118.45001600911536,110.65
France,2003-Q1,133.87733955054725,119.97917534298037,111.58
France,2003-Q2,137.54722276191092,119.97917534298037,114.64
France,2003-Q3,144.2048226582907,119.97917534298037,120.19
France,2003-Q4,148.37985449992445,119.97917534298037,123.67
France,2004-Q1,152.9153983982039,122.40593303025959,124.92
France,2004-Q2,158.96422943246338,122.40593303025959,129.87
France,2004-Q3,166.00824644345144,122.40593303025959,135.62
France,2004-Q4,168.25119271204366,122.40593303025959,137.45
France,2005-Q1,174.94765019536732,124.142420134742,140.92
France,2005-Q2,182.19890767005595,124.142420134742,146.77
France,2005-Q3,192.34505537206138,124.142420134742,154.94
France,2005-Q4,197.1936187207219,124.142420134742,158.84
France,2006-Q1,204.75141938130085,127.58497330378692,160.48
France,2006-Q2,210.47859594585842,127.58497330378692,164.97
France,2006-Q3,217.386611402543,127.58497330378692,170.39
France,2006-Q4,219.00783628003367,127.58497330378692,171.66
France,2007-Q1,224.1910066273773,131.38915207102417,170.63
France,2007-Q2,227.21542214450707,131.38915207102417,172.93
France,2007-Q3,232.28201973101915,131.38915207102417,176.79
France,2007-Q4,230.02180342378517,131.38915207102417,175.07
France,2008-Q1,229.37417697472097,132.06567368915586,173.68
France,2008-Q2,229.15830149169958,132.06567368915586,173.52
France,2008-Q3,229.90738941778383,132.06567368915586,174.09
France,2008-Q4,220.7348401442048,132.06567368915586,167.14
France,2009-Q1,209.61509401377282,134.6301433223424,155.7
France,2009-Q2,204.43408242125943,134.6301433223424,151.85
France,2009-Q3,207.24046370053756,134.6301433223424,153.93
France,2009-Q4,207.24046370053756,134.6301433223424,153.93
France,2010-Q1,218.57176780433045,136.9184944956569,159.64
France,2010-Q2,221.8099000496514,136.9184944956569,162.0
France,2010-Q3,226.72538479804848,136.9184944956569,165.59
France,2010-Q4,228.45238866221962,136.9184944956569,166.85
France,2011-Q1,230.00885089480386,137.66990428657317,167.07
France,2011-Q2,232.59719793623037,137.66990428657317,168.95
France,2011-Q3,236.4419402888414,137.66990428657317,171.75
France,2011-Q4,232.3403061114349,137.66990428657317,168.77
France,2012-Q1,230.87235282688945,137.9719678712399,167.33
France,2012-Q2,229.5770999287611,137.9719678712399,166.39
France,2012-Q3,231.04505321330655,137.9719678712399,167.46
France,2012-Q4,227.5327591045485,137.9719678712399,164.91
France,2013-Q1,226.12525095524902,137.33651670422722,164.65
France,2013-Q2,225.04587354014208,137.33651670422722,163.86
France,2013-Q3,226.45338168944153,137.33651670422722,164.89
France,2013-Q4,223.64700041016343,137.33651670422722,162.85
France,2014-Q1,223.10299419294952,139.3442687224787,160.11
France,2014-Q2,222.0257755326728,139.3442687224787,159.34
France,2014-Q3,222.19199965459921,139.3442687224787,159.46
France,2014-Q4,218.25011333462854,139.3442687224787,156.63
France,2015-Q1,216.63104721196808,140.8244791722957,153.83
France,2015-Q2,215.92945189214862,140.8244791722957,153.33
France,2015-Q3,218.51995768840533,140.8244791722957,155.17
France,2015-Q4,216.57707834121277,140.8244791722957,153.79
France,2016-Q1,217.49454914405368,143.03907091067452,152.05
France,2016-Q2,218.51995768840533,143.03907091067452,152.77
France,2016-Q3,221.97612417157782,143.03907091067452,155.19
France,2016-Q4,222.62375062064206,143.03907091067452,155.64
France,2017-Q1,226.07775834898428,145.4270157400417,155.46
France,2017-Q2,227.80476221315547,145.4270157400417,156.65
France,2017-Q3,229.47563845174105,145.4270157400417,157.79
France,2017-Q4,231.04505321330655,145.4270157400417,158.87
France,2018-Q1,231.90855514539214,146.59018915869694,158.2
France,2018-Q2,233.4196835265419,146.59018915869694,159.23
France,2018-Q3,237.0312803574898,146.59018915869694,161.7
France,2018-Q4,237.5234764587786,146.59018915869694,162.03
France,2019-Q1,239.07130367204198,149.57641903848162,159.83
France,2019-Q2,242.05686160222788,149.57641903848162,161.83
France,2019-Q3,246.52980161043115,149.57641903848162,164.82
France,2019-Q4,249.21097510955676,149.57641903848162,166.61
France,2020-Q1,254.38982794724004,147.38585335294533,172.6
France,2020-Q2,258.48930336981624,147.38585335294533,175.38
France,2020-Q3,262.936338320057,147.38585335294533,178.4
France,2020-Q4,264.8792176672496,147.38585335294533,179.72
France,2021-Q1,267.33588066403297,153.8887984551756,173.72
France,2021-Q2,270.78772963754506,153.8887984551756,175.96
France,2021-Q3,276.96824471644754,153.8887984551756,179.98
France,2021-Q4,276.96824471644754,153.8887984551756,179.98
France,2022-Q1,281.57718627895434,155.29960869087108,181.31
France,2022-Q2,285.89253718455194,155.29960869087108,184.09
France,2022-Q3,293.8799300563435,155.29960869087108,189.23
France,2022-Q4,291.2894242600868,155.29960869087108,187.57
France,2023-Q1,290.42376357317096,157.29250530001417,184.64
France,2023-Q2,288.4808842259785,157.29250530001417,183.4
France,2023-Q3,288.91263519202124,157.29250530001417,183.68
France,2023-Q4,280.2754571163353,157.29250530001417,178.19
France,2024-Q1,277.0373248710144,161.37728903923679,171.67
Germany,2000-Q1,100.0,100.0,100.0
Germany,2000-Q2,99.64912280701755,100.0,99.65
Germany,2000-Q3,100.70175438596492,100.0,100.7
Germany,2000-Q4,100.8187134502924,100.0,100.82
Germany,2001-Q1,101.40350877192984,102.15157280038466,99.27
Germany,2001-Q2,101.6374269005848,102.15157280038466,99.5
Germany,2001-Q3,101.05263157894737,102.15157280038466,98.92
Germany,2001-Q4,98.94736842105263,102.15157280038466,96.86
Germany,2002-Q1,99.06432748538012,101.76866287807427,97.34
Germany,2002-Q2,100.23391812865496,101.76866287807427,98.49
Germany,2002-Q3,99.64912280701755,101.76866287807427,97.92
Germany,2002-Q4,97.77777777777777,101.76866287807427,96.08
Germany,2003-Q1,99.18128654970761,102.97852021527348,96.31
Germany,2003-Q2,101.28654970760233,102.97852021527348,98.36
Germany,2003-Q3,100.11695906432747,102.97852021527348,97.22
Germany,2003-Q4,98.3625730994152,102.97852021527348,95.52
Germany,2004-Q1,100.0,103.45174887005402,96.66
Germany,2004-Q2,98.59649122807016,103.45174887005402,95.31
Germany,2004-Q3,97.30994152046783,103.45174887005402,94.06
Germany,2004-Q4,95.32163742690058,103.45174887005402,92.14
Germany,2005-Q1,100.23391812865496,104.36821876341314,96.04
Germany,2005-Q2,98.47953216374269,104.36821876341314,94.36
Germany,2005-Q3,100.70175438596492,104.36821876341314,96.49
Germany,2005-Q4,97.54385964912281,104.36821876341314,93.46
Germany,2006-Q1,99.06432748538012,105.5437508724451,93.86
Germany,2006-Q2,99.88304093567251,105.5437508724451,94.64
Germany,2006-Q3,98.01169590643275,105.5437508724451,92.86
Germany,2006-Q4,98.83040935672514,105.5437508724451,93.64
Germany,2007-Q1,95.2046783625731,105.83567826689031,89.96
Germany,2007-Q2,96.60818713450293,105.83567826689031,91.28
Germany,2007-Q3,96.37426900584796,105.83567826689031,91.06
Germany,2007-Q4,96.49122807017544,105.83567826689031,91.17
Germany,2008-Q1,98.01169590643275,106.46261415892089,92.06
Germany,2008-Q2,98.24561403508771,106.46261415892089,92.28
Germany,2008-Q3,96.14035087719299,106.46261415892089,90.3
Germany,2008-Q4,96.60818713450293,106.46261415892089,90.74
Germany,2009-Q1,96.02339181286548,106.48468036745643,90.18
Germany,2009-Q2,97.77777777777777,106.48468036745643,91.82
Germany,2009-Q3,97.07602339181285,106.48468036745643,91.16
Germany,2009-Q4,98.50409356725147,106.48468036745643,92.51
Germany,2010-Q1,97.19298245614034,107.21712792826924,90.65
Germany,2010-Q2,98.94736842105263,107.21712792826924,92.29
Germany,2010-Q3,99.18128654970761,107.21712792826924,92.51
Germany,2010-Q4,98.71345029239767,107.21712792826924,92.07
Germany,2011-Q1,100.8187134502924,108.5154414372318,92.91
Germany,2011-Q2,103.04093567251462,108.5154414372318,94.96
Germany,2011-Q3,104.67836257309942,108.5154414372318,96.46
Germany,2011-Q4,103.27485380116958,108.5154414372318,95.17
Germany,2012-Q1,104.21052631578947,109.13754548141665,95.49
Germany,2012-Q2,104.91228070175438,109.13754548141665,96.13
Germany,2012-Q3,105.96491228070175,109.13754548141665,97.09
Germany,2012-Q4,107.36842105263158,109.13754548141665,98.38
Germany,2013-Q1,106.90058479532165,109.18280843682255,97.91
Germany,2013-Q2,109.00584795321637,109.18280843682255,99.84
Germany,2013-Q3,108.88888888888889,109.18280843682255,99.73
Germany,2013-Q4,109.12280701754386,109.18280843682255,99.95
Germany,2014-Q1,109.94152046783626,111.07261200828368,98.98
Germany,2014-Q2,112.16374269005848,111.07261200828368,100.98
Germany,2014-Q3,112.63157894736841,111.07261200828368,101.4
Germany,2014-Q4,112.8654970760234,111.07261200828368,101.61
Germany,2015-Q1,114.4140350877193,114.0399837527619,100.33
Germany,2015-Q2,117.07602339181287,114.0399837527619,102.66
Germany,2015-Q3,117.77777777777779,114.0399837527619,103.28
Germany,2015-Q4,120.11695906432749,114.0399837527619,105.33
Germany,2016-Q1,121.87134502923978,117.15431049719732,104.03
Germany,2016-Q2,125.14619883040936,117.15431049719732,106.82
Germany,2016-Q3,127.48538011695906,117.15431049719732,108.82
Germany,2016-Q4,129.23976608187135,117.15431049719732,110.32
Germany,2017-Q1,130.05847953216374,119.05047631433368,109.25
Germany,2017-Q2,132.7485380116959,119.05047631433368,111.51
Germany,2017-Q3,134.85380116959064,119.05047631433368,113.27
Germany,2017-Q4,137.77777777777777,119.05047631433368,115.73
Germany,2018-Q1,138.71345029239765,121.3987166685959,114.26
Germany,2018-Q2,141.63742690058479,121.3987166685959,116.67
Germany,2018-Q3,144.44444444444443,121.3987166685959,118.98
Germany,2018-Q4,146.66666666666669,121.3987166685959,120.81
Germany,2019-Q1,146.78362573099415,122.87112260950255,119.46
Germany,2019-Q2,150.87719298245614,122.87112260950255,122.79
Germany,2019-Q3,152.98245614035088,122.87112260950255,124.51
Germany,2019-Q4,156.37426900584794,122.87112260950255,127.27
Germany,2020-Q1,158.24561403508773,123.47784530951654,128.16
Germany,2020-Q2,160.8187134502924,123.47784530951654,130.24
Germany,2020-Q3,166.08187134502924,123.47784530951654,134.5
Germany,2020-Q4,170.6432748538012,123.47784530951654,138.2
Germany,2021-Q1,173.91812865497073,124.14478641972468,140.09
Germany,2021-Q2,180.58479532163742,124.14478641972468,145.46
Germany,2021-Q3,188.53801169590642,124.14478641972468,151.87
Germany,2021-Q4,193.5672514619883,124.14478641972468,155.92
Germany,2022-Q1,196.0233918128655,126.6429734371324,154.78
Germany,2022-Q2,199.76608187134502,126.6429734371324,157.74
Germany,2022-Q3,197.89473684210526,126.6429734371324,156.26
Germany,2022-Q4,187.36842105263156,126.6429734371324,147.95
Germany,2023-Q1,181.4035087719298,125.76237052714806,144.24
Germany,2023-Q2,178.94736842105263,125.76237052714806,142.29
Germany,2023-Q3,175.43859649122805,125.76237052714806,139.5
Germany,2023-Q4,171.81286549707605,125.76237052714806,136.62
Germany,2024-Q1,170.9941520467836,128.0535105048134,133.53
Greece,2006-Q1,100.0,100.0,100.0
Greece,2006-Q2,102.87364834839283,100.0,102.87
Greece,2006-Q3,104.52323561492575,100.0,104.52
Greece,2006-Q4,108.91517754945397,100.0,108.92
Greece,2007-Q1,108.682215429364,103.30302771977,105.21
Greece,2007-Q2,109.85847214554072,103.30302771977,106.35
Greece,2007-Q3,110.9889443988096,103.30302771977,107.44
Greece,2007-Q4,111.55182397220615,103.30302771977,107.99
Greece,2008-Q1,111.82249094410255,106.80765475069643,104.7
Greece,2008-Q2,111.77132007379377,106.80765475069643,104.65
Greece,2008-Q3,112.71596127173078,106.80765475069643,105.53
Greece,2008-Q4,112.21165887881929,106.80765475069643,105.06
Greece,2009-Q1,108.14424799019675,106.77985449287009,101.28
Greece,2009-Q2,109.00539987341942,106.77985449287009,102.08
Greece,2009-Q3,106.96731797309491,106.77985449287009,100.18
Greece,2009-Q4,107.72208831014936,106.77985449287009,100.88
Greece,2010-Q1,106.22601365454275,93.93441086433984,113.09
Greece,2010-Q2,103.89504585179299,93.93441086433984,110.6
Greece,2010-Q3,101.40315912794064,93.93441086433984,107.95
Greece,2010-Q4,100.21276309233649,93.93441086433984,106.68
Greece,2011-Q1,100.48006355960734,83.38125645743247,120.51
Greece,2011-Q2,98.58000834893149,83.38125645743247,118.23
Greece,2011-Q3,96.59915702724177,83.38125645743247,115.85
Greece,2011-Q4,93.56997616514727,83.38125645743247,112.22
Greece,2012-Q1,89.87826719273913,72.41924729978523,124.11
Greece,2012-Q2,87.9102085886266,72.41924729978523,121.39
Greece,2012-Q3,84.43328261133031,72.41924729978523,116.59
Greece,2012-Q4,81.62157794804811,72.41924729978523,112.71
Greece,2013-Q1,79.55454410794361,68.36778559855999,116.36
Greece,2013-Q2,77.38920833277226,68.36778559855999,113.2
Greece,2013-Q3,75.82984339020481,68.36778559855999,110.91
Greece,2013-Q4,73.75674984177428,68.36778559855999,107.88
Greece,2014-Q1,72.32463877405368,69.03754997101991,104.76
Greece,2014-Q2,71.03863400708312,69.03754997101991,102.9
Greece,2014-Q3,70.61445442426039,69.03754997101991,102.28
Greece,2014-Q4,69.67115982817361,69.03754997101991,100.92
Greece,2015-Q1,69.3533617915191,70.99701749671843,97.68
Greece,2015-Q2,67.50784395577759,70.99701749671843,95.09
Greece,2015-Q3,66.35178626735433,70.99701749671843,93.46
Greece,2015-Q4,66.10737803153742,70.99701749671843,93.11
Greece,2016-Q1,66.33293384145111,71.22803642659761,93.13
Greece,2016-Q2,65.80102611060988,71.22803642659761,92.38
Greece,2016-Q3,65.35866740280902,71.22803642659761,91.76
Greece,2016-Q4,65.42599749532056,71.22803642659761,91.85
Greece,2017-Q1,65.0839606253619,71.63233245481834,90.86
Greece,2017-Q2,65.10281305126513,71.63233245481834,90.88
Greece,2017-Q3,64.92169510240907,71.63233245481834,90.63
Greece,2017-Q4,65.14725091232275,71.63233245481834,90.95
Greece,2018-Q1,65.38559943981363,71.64803869401139,91.26
Greece,2018-Q2,65.92895328638181,71.64803869401139,92.02
Greece,2018-Q3,66.40901684598916,71.64803869401139,92.69
Greece,2018-Q4,67.23111727555514,71.64803869401139,93.84
Greece,2019-Q1,68.9877593891814,77.16321382695082,89.4
Greece,2019-Q2,70.93427236369023,77.16321382695082,91.93
Greece,2019-Q3,71.90517229770674,77.16321382695082,93.19
Greece,2019-Q4,72.2559620796919,77.16321382695082,93.64
Greece,2020-Q1,73.626802763227,75.28284039917845,97.8
Greece,2020-Q2,73.98297895261308,75.28284039917845,98.27
Greece,2020-Q3,74.6926381276848,75.28284039917845,99.22
Greece,2020-Q4,74.55124493341054,75.28284039917845,99.03
Greece,2021-Q1,76.97041515735043,82.0073730813614,93.86
Greece,2021-Q2,79.09063977053906,82.0073730813614,96.44
Greece,2021-Q3,81.2822342817899,82.0073730813614,99.12
Greece,2021-Q4,82.08615558637777,82.0073730813614,100.1
Greece,2022-Q1,84.67432434252166,81.78107006462598,103.54
Greece,2022-Q2,87.65502753800784,81.78107006462598,107.18
Greece,2022-Q3,91.54199377869946,81.78107006462598,111.94
Greece,2022-Q4,93.69655673906895,81.78107006462598,114.57
Greece,2023-Q1,97.88314189143695,85.76786282975458,114.13
Greece,2023-Q2,100.63626937423413,85.76786282975458,117.34
Greece,2023-Q3,103.1847133757962,85.76786282975458,120.31
Greece,2023-Q4,105.40189332220142,85.76786282975458,122.89
Greece,2024-Q1,108.53947563323953,87.18240721769976,124.5
Hungary,2007-Q1,100.0,100.0,100.0
Hungary,2007-Q2,102.39823288103503,100.0,102.4
Hungary,2007-Q3,107.03692016408964,100.0,107.04
Hungary,2007-Q4,108.17292521300095,100.0,108.17
Hungary,2008-Q1,106.2059535079415,98.21484850061249,108.14
Hungary,2008-Q2,107.4892184706006,98.21484850061249,109.44
Hungary,2008-Q3,107.92047964657621,98.21484850061249,109.88
Hungary,2008-Q4,105.53276533080889,98.21484850061249,107.45
Hungary,2009-Q1,104.85957715367621,94.66919468390668,110.76
